format,SIMPLE_NAME, line no: 72,score.value,QUALIFIED_NAME, line no: 70, 0.0021136363636363635, insert, 1.0, 0.0, 0.2727272727272727
format,SIMPLE_NAME, line no: 74,score.value,QUALIFIED_NAME, line no: 70, 0.0021136363636363635, insert, 1.0, 0.0, 0.2727272727272727
format,SIMPLE_NAME, line no: 76,score.value,QUALIFIED_NAME, line no: 70, 0.0021136363636363635, insert, 1.0, 0.0, 0.2727272727272727
format,SIMPLE_NAME, line no: 78,score.value,QUALIFIED_NAME, line no: 70, 0.0021136363636363635, insert, 1.0, 0.0, 0.2727272727272727
String,SIMPLE_NAME, line no: 62,args.length,QUALIFIED_NAME, line no: 50, 0.002088180951781843, insert, 0.32919254658385094, 0.0, 0.2727272727272727
String,SIMPLE_NAME, line no: 63,args.length,QUALIFIED_NAME, line no: 50, 0.002088180951781843, insert, 0.32919254658385094, 0.0, 0.2727272727272727
String,SIMPLE_NAME, line no: 69,args.length,QUALIFIED_NAME, line no: 50, 0.002088180951781843, insert, 0.32919254658385094, 0.0, 0.2727272727272727
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.0020625, insert, 1.0, 0.0, 0.25
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.0020625, insert, 1.0, 0.0, 0.25
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.0020625, insert, 1.0, 0.0, 0.25
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.0020625, insert, 1.0, 0.0, 0.25
scanner,SIMPLE_NAME, line no: 64,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.002047490076700459, insert, 0.09375, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 65,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.002047490076700459, insert, 0.09375, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 66,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.002047490076700459, insert, 0.09375, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 67,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.002047490076700459, insert, 0.09375, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 70,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.002047490076700459, insert, 0.09375, 1.0, 0.4117647058823529
nextFloat,SIMPLE_NAME, line no: 64,true,BOOLEAN_LITERAL, line no: 82, 0.0020346604791542247, insert, 0.98125, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,true,BOOLEAN_LITERAL, line no: 82, 0.0020346604791542247, insert, 0.98125, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,true,BOOLEAN_LITERAL, line no: 82, 0.0020346604791542247, insert, 0.98125, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,true,BOOLEAN_LITERAL, line no: 82, 0.0020346604791542247, insert, 0.98125, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,true,BOOLEAN_LITERAL, line no: 82, 0.0020346604791542247, insert, 0.98125, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0019975766568519964, insert, 0.33125, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 65,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0019975766568519964, insert, 0.33125, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 66,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0019975766568519964, insert, 0.33125, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 67,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0019975766568519964, insert, 0.33125, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 70,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0019975766568519964, insert, 0.33125, 0.0, 0.25
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.0019759615384615384, insert, 1.0, 0.0, 0.21153846153846154
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,true,BOOLEAN_LITERAL, line no: 82, 0.0019563346172395617, insert, 0.9751552795031055, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,true,BOOLEAN_LITERAL, line no: 82, 0.0019500043279603676, insert, 0.9751552795031055, 0.0, 0.08333333333333333
String,SIMPLE_NAME, line no: 72,System.in,QUALIFIED_NAME, line no: 53, 0.0019230769230769227, insert, 0.6153846153846154, 0.0, 0.4444444444444444
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,true,BOOLEAN_LITERAL, line no: 82, 0.0019183528815643984, insert, 0.9751552795031055, 0.0, 0.07142857142857142
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,in,SIMPLE_NAME, line no: 53, 0.0018988993931411961, insert, 0.11801242236024845, 0.0, 0.02857142857142857
"Student has a A grade\n",STRING_LITERAL, line no: 72,score.value,QUALIFIED_NAME, line no: 70, 0.0018599999999999999, insert, 1.0, 0.0, 0.16
"Student has a B grade\n",STRING_LITERAL, line no: 74,score.value,QUALIFIED_NAME, line no: 70, 0.0018599999999999999, insert, 1.0, 0.0, 0.16
"Student has a C grade\n",STRING_LITERAL, line no: 76,score.value,QUALIFIED_NAME, line no: 70, 0.0018599999999999999, insert, 1.0, 0.0, 0.16
"Student has a D grade\n",STRING_LITERAL, line no: 78,score.value,QUALIFIED_NAME, line no: 70, 0.0018599999999999999, insert, 1.0, 0.0, 0.16
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.001858974358974359, insert, 0.7777777777777778, 1.0, 0.3076923076923077
String,SIMPLE_NAME, line no: 74,System.in,QUALIFIED_NAME, line no: 53, 0.0018571428571428571, insert, 0.5714285714285714, 0.0, 0.4444444444444444
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,java,SIMPLE_NAME, line no: 44, 0.0018352056152341916, insert, 0.012422360248447204, 0.0, 0.020833333333333332
format,SIMPLE_NAME, line no: 72,A.value,QUALIFIED_NAME, line no: 64, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 72,B.value,QUALIFIED_NAME, line no: 65, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 72,C.value,QUALIFIED_NAME, line no: 66, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 72,D.value,QUALIFIED_NAME, line no: 67, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 74,A.value,QUALIFIED_NAME, line no: 64, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 74,B.value,QUALIFIED_NAME, line no: 65, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 74,C.value,QUALIFIED_NAME, line no: 66, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 74,D.value,QUALIFIED_NAME, line no: 67, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 76,A.value,QUALIFIED_NAME, line no: 64, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 76,B.value,QUALIFIED_NAME, line no: 65, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 76,C.value,QUALIFIED_NAME, line no: 66, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 76,D.value,QUALIFIED_NAME, line no: 67, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 78,A.value,QUALIFIED_NAME, line no: 64, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 78,B.value,QUALIFIED_NAME, line no: 65, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 78,C.value,QUALIFIED_NAME, line no: 66, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 78,D.value,QUALIFIED_NAME, line no: 67, 0.0018214285714285713, insert, 1.0, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 64,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0018156006469878117, insert, 0.1, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 65,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0018156006469878117, insert, 0.1, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 66,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0018156006469878117, insert, 0.1, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 67,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0018156006469878117, insert, 0.1, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 70,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0018156006469878117, insert, 0.1, 0.0, 0.35294117647058826
String,SIMPLE_NAME, line no: 76,System.in,QUALIFIED_NAME, line no: 53, 0.0018, insert, 0.5333333333333333, 0.0, 0.4444444444444444
String,SIMPLE_NAME, line no: 74,args.length,QUALIFIED_NAME, line no: 50, 0.0017922077922077919, insert, 0.7857142857142857, 0.0, 0.2727272727272727
scanner,SIMPLE_NAME, line no: 64,System.out,QUALIFIED_NAME, line no: 56, 0.0017854446224960325, insert, 0.33125, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 65,System.out,QUALIFIED_NAME, line no: 56, 0.0017854446224960325, insert, 0.33125, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 66,System.out,QUALIFIED_NAME, line no: 56, 0.0017854446224960325, insert, 0.33125, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 67,System.out,QUALIFIED_NAME, line no: 56, 0.0017854446224960325, insert, 0.33125, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 70,System.out,QUALIFIED_NAME, line no: 56, 0.0017854446224960325, insert, 0.33125, 0.0, 0.2
String,SIMPLE_NAME, line no: 62,System.out,QUALIFIED_NAME, line no: 56, 0.001779625265445895, insert, 0.32919254658385094, 0.0, 0.2
format,SIMPLE_NAME, line no: 62,System.out,QUALIFIED_NAME, line no: 56, 0.001779625265445895, insert, 0.32919254658385094, 0.0, 0.2
String,SIMPLE_NAME, line no: 63,System.out,QUALIFIED_NAME, line no: 56, 0.001779625265445895, insert, 0.32919254658385094, 0.0, 0.2
format,SIMPLE_NAME, line no: 63,System.out,QUALIFIED_NAME, line no: 56, 0.001779625265445895, insert, 0.32919254658385094, 0.0, 0.2
String,SIMPLE_NAME, line no: 69,System.out,QUALIFIED_NAME, line no: 56, 0.001779625265445895, insert, 0.32919254658385094, 0.0, 0.2
format,SIMPLE_NAME, line no: 69,System.out,QUALIFIED_NAME, line no: 56, 0.001779625265445895, insert, 0.32919254658385094, 0.0, 0.2
"Student has a A grade\n",STRING_LITERAL, line no: 72,A.value,QUALIFIED_NAME, line no: 64, 0.00177, insert, 1.0, 0.0, 0.12
"Student has a B grade\n",STRING_LITERAL, line no: 74,B.value,QUALIFIED_NAME, line no: 65, 0.00177, insert, 1.0, 0.0, 0.12
"Student has a C grade\n",STRING_LITERAL, line no: 76,C.value,QUALIFIED_NAME, line no: 66, 0.00177, insert, 1.0, 0.0, 0.12
"Student has a D grade\n",STRING_LITERAL, line no: 78,D.value,QUALIFIED_NAME, line no: 67, 0.00177, insert, 1.0, 0.0, 0.12
String,SIMPLE_NAME, line no: 72,args.length,QUALIFIED_NAME, line no: 50, 0.0017674825174825172, insert, 0.7692307692307693, 0.0, 0.2727272727272727
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,in,SIMPLE_NAME, line no: 53, 0.0017618890363484312, insert, 0.11801242236024845, 0.0, 0.020833333333333332
String,SIMPLE_NAME, line no: 78,System.in,QUALIFIED_NAME, line no: 53, 0.00175, insert, 0.5, 0.0, 0.4444444444444444
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.001742307692307692, insert, 0.7, 1.0, 0.3076923076923077
format,SIMPLE_NAME, line no: 62,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0017265922568569037, insert, 0.32919254658385094, 0.0, 0.1875
format,SIMPLE_NAME, line no: 63,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0017265922568569037, insert, 0.32919254658385094, 0.0, 0.1875
format,SIMPLE_NAME, line no: 69,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0017265922568569037, insert, 0.32919254658385094, 0.0, 0.1875
String,SIMPLE_NAME, line no: 76,args.length,QUALIFIED_NAME, line no: 50, 0.0017136363636363634, insert, 0.7333333333333333, 0.0, 0.2727272727272727
scanner,SIMPLE_NAME, line no: 64,args.length,QUALIFIED_NAME, line no: 50, 0.0017083057009120454, insert, 0.33125, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 64,args.length,QUALIFIED_NAME, line no: 50, 0.0017083057009120454, insert, 0.33125, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 65,args.length,QUALIFIED_NAME, line no: 50, 0.0017083057009120454, insert, 0.33125, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 65,args.length,QUALIFIED_NAME, line no: 50, 0.0017083057009120454, insert, 0.33125, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 66,args.length,QUALIFIED_NAME, line no: 50, 0.0017083057009120454, insert, 0.33125, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 66,args.length,QUALIFIED_NAME, line no: 50, 0.0017083057009120454, insert, 0.33125, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 67,args.length,QUALIFIED_NAME, line no: 50, 0.0017083057009120454, insert, 0.33125, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 67,args.length,QUALIFIED_NAME, line no: 50, 0.0017083057009120454, insert, 0.33125, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 70,args.length,QUALIFIED_NAME, line no: 50, 0.0017083057009120454, insert, 0.33125, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 70,args.length,QUALIFIED_NAME, line no: 50, 0.0017083057009120454, insert, 0.33125, 0.0, 0.18181818181818182
String,SIMPLE_NAME, line no: 72,score.value,QUALIFIED_NAME, line no: 70, 0.0017045454545454547, insert, 1.0, 0.0, 0.09090909090909091
String,SIMPLE_NAME, line no: 74,score.value,QUALIFIED_NAME, line no: 70, 0.0017045454545454547, insert, 1.0, 0.0, 0.09090909090909091
String,SIMPLE_NAME, line no: 76,score.value,QUALIFIED_NAME, line no: 70, 0.0017045454545454547, insert, 1.0, 0.0, 0.09090909090909091
String,SIMPLE_NAME, line no: 78,score.value,QUALIFIED_NAME, line no: 70, 0.0017045454545454547, insert, 1.0, 0.0, 0.09090909090909091
format,SIMPLE_NAME, line no: 62,args.length,QUALIFIED_NAME, line no: 50, 0.001702486343861908, insert, 0.32919254658385094, 0.0, 0.18181818181818182
format,SIMPLE_NAME, line no: 63,args.length,QUALIFIED_NAME, line no: 50, 0.001702486343861908, insert, 0.32919254658385094, 0.0, 0.18181818181818182
format,SIMPLE_NAME, line no: 69,args.length,QUALIFIED_NAME, line no: 50, 0.001702486343861908, insert, 0.32919254658385094, 0.0, 0.18181818181818182
"Student has a A grade\n",STRING_LITERAL, line no: 72,B.value,QUALIFIED_NAME, line no: 65, 0.00168, insert, 1.0, 0.0, 0.08
"Student has a A grade\n",STRING_LITERAL, line no: 72,C.value,QUALIFIED_NAME, line no: 66, 0.00168, insert, 1.0, 0.0, 0.08
"Student has a A grade\n",STRING_LITERAL, line no: 72,D.value,QUALIFIED_NAME, line no: 67, 0.00168, insert, 1.0, 0.0, 0.08
"Student has a B grade\n",STRING_LITERAL, line no: 74,A.value,QUALIFIED_NAME, line no: 64, 0.00168, insert, 1.0, 0.0, 0.08
"Student has a B grade\n",STRING_LITERAL, line no: 74,C.value,QUALIFIED_NAME, line no: 66, 0.00168, insert, 1.0, 0.0, 0.08
"Student has a B grade\n",STRING_LITERAL, line no: 74,D.value,QUALIFIED_NAME, line no: 67, 0.00168, insert, 1.0, 0.0, 0.08
"Student has a C grade\n",STRING_LITERAL, line no: 76,A.value,QUALIFIED_NAME, line no: 64, 0.00168, insert, 1.0, 0.0, 0.08
"Student has a C grade\n",STRING_LITERAL, line no: 76,B.value,QUALIFIED_NAME, line no: 65, 0.00168, insert, 1.0, 0.0, 0.08
"Student has a C grade\n",STRING_LITERAL, line no: 76,D.value,QUALIFIED_NAME, line no: 67, 0.00168, insert, 1.0, 0.0, 0.08
"Student has a D grade\n",STRING_LITERAL, line no: 78,A.value,QUALIFIED_NAME, line no: 64, 0.00168, insert, 1.0, 0.0, 0.08
"Student has a D grade\n",STRING_LITERAL, line no: 78,B.value,QUALIFIED_NAME, line no: 65, 0.00168, insert, 1.0, 0.0, 0.08
"Student has a D grade\n",STRING_LITERAL, line no: 78,C.value,QUALIFIED_NAME, line no: 66, 0.00168, insert, 1.0, 0.0, 0.08
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.0016490384615384616, insert, 0.6666666666666666, 0.0, 0.28846153846153844
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.001646853146853147, insert, 0.6363636363636364, 1.0, 0.3076923076923077
String,SIMPLE_NAME, line no: 78,args.length,QUALIFIED_NAME, line no: 50, 0.0016448863636363633, insert, 0.6875, 0.0, 0.2727272727272727
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0016382039092085856, insert, 0.32919254658385094, 0.0, 0.16666666666666666
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.0016057692307692307, insert, 0.6666666666666666, 0.0, 0.2692307692307692
String,SIMPLE_NAME, line no: 72,System.out,QUALIFIED_NAME, line no: 56, 0.0016038461538461538, insert, 0.7692307692307693, 0.0, 0.2
format,SIMPLE_NAME, line no: 72,System.out,QUALIFIED_NAME, line no: 56, 0.0016038461538461538, insert, 0.7692307692307693, 0.0, 0.2
format,SIMPLE_NAME, line no: 74,args.length,QUALIFIED_NAME, line no: 50, 0.0015876623376623374, insert, 0.7857142857142857, 0.0, 0.18181818181818182
format,SIMPLE_NAME, line no: 72,mainClass.output,QUALIFIED_NAME, line no: 56, 0.001575721153846154, insert, 0.7692307692307693, 0.0, 0.1875
output+=(String.format("Student has a D grade\n")); ,EXPRESSION_STATEMENT, line no: 78,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.0015673076923076925, insert, 0.5833333333333334, 1.0, 0.3076923076923077
format,SIMPLE_NAME, line no: 72,args.length,QUALIFIED_NAME, line no: 50, 0.0015629370629370628, insert, 0.7692307692307693, 0.0, 0.18181818181818182
output+=(String.format("Student has a A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.0015560897435897435, insert, 0.7777777777777778, 0.0, 0.17307692307692307
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.0015490384615384613, insert, 0.6, 0.0, 0.28846153846153844
"Student has a B grade\n",STRING_LITERAL, line no: 74,args.length,QUALIFIED_NAME, line no: 50, 0.0015385714285714284, insert, 0.7857142857142857, 0.0, 0.16
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,args.length,QUALIFIED_NAME, line no: 50, 0.0015371886547533643, insert, 0.32919254658385094, 0.0, 0.14285714285714285
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0015371886547533643, insert, 0.32919254658385094, 0.0, 0.14285714285714285
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 0.001530041467042536, insert, 0.3248407643312102, 0.0, 0.2127659574468085
String,SIMPLE_NAME, line no: 74,System.out,QUALIFIED_NAME, line no: 56, 0.0015214285714285716, insert, 0.7142857142857143, 0.0, 0.2
format,SIMPLE_NAME, line no: 74,System.out,QUALIFIED_NAME, line no: 56, 0.0015214285714285716, insert, 0.7142857142857143, 0.0, 0.2
"Student has a A grade\n",STRING_LITERAL, line no: 72,args.length,QUALIFIED_NAME, line no: 50, 0.0015138461538461538, insert, 0.7692307692307693, 0.0, 0.16
"Student has a A grade\n",STRING_LITERAL, line no: 72,System.out,QUALIFIED_NAME, line no: 56, 0.0015138461538461538, insert, 0.7692307692307693, 0.0, 0.16
format,SIMPLE_NAME, line no: 76,args.length,QUALIFIED_NAME, line no: 50, 0.001509090909090909, insert, 0.7333333333333333, 0.0, 0.18181818181818182
output+=(String.format("Student has a B grade\n")); ,EXPRESSION_STATEMENT, line no: 74,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.0015057692307692307, insert, 0.6, 0.0, 0.2692307692307692
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 0.0015047661608213996, insert, 0.3248407643312102, 0.0, 0.20567375886524822
format,SIMPLE_NAME, line no: 74,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0014933035714285714, insert, 0.7142857142857143, 0.0, 0.1875
scanner,SIMPLE_NAME, line no: 64,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0014672465709620862, insert, 0.33125, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 65,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0014672465709620862, insert, 0.33125, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 66,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0014672465709620862, insert, 0.33125, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 67,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0014672465709620862, insert, 0.33125, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 70,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0014672465709620862, insert, 0.33125, 0.0, 0.125
output+=(String.format("Student has a C grade\n")); ,EXPRESSION_STATEMENT, line no: 76,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.0014672202797202795, insert, 0.5454545454545454, 0.0, 0.28846153846153844
String,SIMPLE_NAME, line no: 62,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0014614272139119484, insert, 0.32919254658385094, 0.0, 0.125
String,SIMPLE_NAME, line no: 63,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0014614272139119484, insert, 0.32919254658385094, 0.0, 0.125
