output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.002841768762127068, insert, 1.0, 0.0, 0.22641509433962265
scanner,SIMPLE_NAME, line no: 64,length,SIMPLE_NAME, line no: 50, 0.0028118331625580123, insert, 0.2621359223300971, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,length,SIMPLE_NAME, line no: 50, 0.0028118331625580123, insert, 0.2621359223300971, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,length,SIMPLE_NAME, line no: 50, 0.0028118331625580123, insert, 0.2621359223300971, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,length,SIMPLE_NAME, line no: 50, 0.0028118331625580123, insert, 0.2621359223300971, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,length,SIMPLE_NAME, line no: 50, 0.0028118331625580123, insert, 0.2621359223300971, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 64,exec,SIMPLE_NAME, line no: 55, 0.002783182751876926, insert, 0.25728155339805825, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,exec,SIMPLE_NAME, line no: 55, 0.002783182751876926, insert, 0.25728155339805825, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,exec,SIMPLE_NAME, line no: 55, 0.002783182751876926, insert, 0.25728155339805825, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,exec,SIMPLE_NAME, line no: 55, 0.002783182751876926, insert, 0.25728155339805825, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,exec,SIMPLE_NAME, line no: 55, 0.002783182751876926, insert, 0.25728155339805825, 0.0, 0.14285714285714285
"Student has an C grade\n",STRING_LITERAL, line no: 80,grade.value,QUALIFIED_NAME, line no: 70, 0.0027332396734326162, insert, 1.0, 0.0, 0.19230769230769232
format,SIMPLE_NAME, line no: 80,grade.value,QUALIFIED_NAME, line no: 70, 0.0026998622554395453, insert, 1.0, 0.0, 0.18181818181818182
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.0025935739780837764, insert, 0.2463768115942029, 0.0, 0.11904761904761904
format,SIMPLE_NAME, line no: 80,A.value,QUALIFIED_NAME, line no: 64, 0.002575888988608137, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 80,B.value,QUALIFIED_NAME, line no: 65, 0.002575888988608137, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 80,C.value,QUALIFIED_NAME, line no: 66, 0.002575888988608137, insert, 1.0, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 80,D.value,QUALIFIED_NAME, line no: 67, 0.002575888988608137, insert, 1.0, 0.0, 0.14285714285714285
nextFloat,SIMPLE_NAME, line no: 64,util,SIMPLE_NAME, line no: 44, 0.0025403364137229593, insert, 0.009708737864077669, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,util,SIMPLE_NAME, line no: 44, 0.0025403364137229593, insert, 0.009708737864077669, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,util,SIMPLE_NAME, line no: 44, 0.0025403364137229593, insert, 0.009708737864077669, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,util,SIMPLE_NAME, line no: 44, 0.0025403364137229593, insert, 0.009708737864077669, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,util,SIMPLE_NAME, line no: 44, 0.0025403364137229593, insert, 0.009708737864077669, 0.0, 0.2222222222222222
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.0025365499722837404, insert, 0.2463768115942029, 0.0, 0.11904761904761904
nextFloat,SIMPLE_NAME, line no: 64,args,SIMPLE_NAME, line no: 50, 0.002530786276829264, insert, 0.2621359223300971, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,System,SIMPLE_NAME, line no: 53, 0.002530786276829264, insert, 0.09223300970873786, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,args,SIMPLE_NAME, line no: 50, 0.002530786276829264, insert, 0.2621359223300971, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,System,SIMPLE_NAME, line no: 53, 0.002530786276829264, insert, 0.09223300970873786, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,args,SIMPLE_NAME, line no: 50, 0.002530786276829264, insert, 0.2621359223300971, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,System,SIMPLE_NAME, line no: 53, 0.002530786276829264, insert, 0.09223300970873786, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,args,SIMPLE_NAME, line no: 50, 0.002530786276829264, insert, 0.2621359223300971, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,System,SIMPLE_NAME, line no: 53, 0.002530786276829264, insert, 0.09223300970873786, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,args,SIMPLE_NAME, line no: 50, 0.002530786276829264, insert, 0.2621359223300971, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,System,SIMPLE_NAME, line no: 53, 0.002530786276829264, insert, 0.09223300970873786, 0.0, 0.1111111111111111
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,println,SIMPLE_NAME, line no: 56, 0.002522904942324446, insert, 0.2560386473429952, 0.0, 0.11428571428571428
nextFloat,SIMPLE_NAME, line no: 64,Scanner,SIMPLE_NAME, line no: 44, 0.0025116860030418736, insert, 0.0048543689320388345, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,Scanner,SIMPLE_NAME, line no: 44, 0.0025116860030418736, insert, 0.0048543689320388345, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,Scanner,SIMPLE_NAME, line no: 44, 0.0025116860030418736, insert, 0.0048543689320388345, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,Scanner,SIMPLE_NAME, line no: 44, 0.0025116860030418736, insert, 0.0048543689320388345, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,Scanner,SIMPLE_NAME, line no: 44, 0.0025116860030418736, insert, 0.0048543689320388345, 0.0, 0.2222222222222222
"Student has an C grade\n",STRING_LITERAL, line no: 80,C.value,QUALIFIED_NAME, line no: 66, 0.0024884719414834267, insert, 1.0, 0.0, 0.11538461538461539
scanner,SIMPLE_NAME, line no: 64,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.002473485455467092, insert, 0.24757281553398058, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.002473485455467092, insert, 0.24757281553398058, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 65,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.002473485455467092, insert, 0.24757281553398058, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.002473485455467092, insert, 0.24757281553398058, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 66,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.002473485455467092, insert, 0.24757281553398058, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.002473485455467092, insert, 0.24757281553398058, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 67,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.002473485455467092, insert, 0.24757281553398058, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.002473485455467092, insert, 0.24757281553398058, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 70,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.002473485455467092, insert, 0.24757281553398058, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.002473485455467092, insert, 0.24757281553398058, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 62,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.0024662882508515536, insert, 0.2463768115942029, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 63,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.0024662882508515536, insert, 0.2463768115942029, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 69,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.0024662882508515536, insert, 0.2463768115942029, 0.0, 0.1111111111111111
String,SIMPLE_NAME, line no: 80,grade.value,QUALIFIED_NAME, line no: 70, 0.0024105912994995937, insert, 1.0, 0.0, 0.09090909090909091
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,args,SIMPLE_NAME, line no: 50, 0.002382788813787215, insert, 0.2608695652173913, 0.0, 0.09523809523809523
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,length,SIMPLE_NAME, line no: 50, 0.002382788813787215, insert, 0.2608695652173913, 0.0, 0.09523809523809523
"Student has an C grade\n",STRING_LITERAL, line no: 80,A.value,QUALIFIED_NAME, line no: 64, 0.002366088075508832, insert, 1.0, 0.0, 0.07692307692307693
"Student has an C grade\n",STRING_LITERAL, line no: 80,B.value,QUALIFIED_NAME, line no: 65, 0.002366088075508832, insert, 1.0, 0.0, 0.07692307692307693
"Student has an C grade\n",STRING_LITERAL, line no: 80,D.value,QUALIFIED_NAME, line no: 67, 0.002366088075508832, insert, 1.0, 0.0, 0.07692307692307693
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,println,SIMPLE_NAME, line no: 56, 0.0023542768108871974, insert, 0.2560386473429952, 0.0, 0.09523809523809523
String,SIMPLE_NAME, line no: 80,System.in,QUALIFIED_NAME, line no: 53, 0.0023074010754508393, insert, 0.42105263157894735, 0.0, 0.4444444444444444
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.002298474748068591, insert, 0.2463768115942029, 0.0, 0.08571428571428572
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,length,SIMPLE_NAME, line no: 50, 0.002298474748068591, insert, 0.2608695652173913, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.0022773962316389343, insert, 0.2463768115942029, 0.0, 0.08333333333333333
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,System,SIMPLE_NAME, line no: 53, 0.0022773962316389343, insert, 0.09178743961352658, 0.0, 0.08333333333333333
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,println,SIMPLE_NAME, line no: 56, 0.0022488842287389167, insert, 0.2560386473429952, 0.0, 0.08333333333333333
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.0022414507422685546, insert, 0.2463768115942029, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.0022203722258388988, insert, 0.2463768115942029, 0.0, 0.08333333333333333
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,System,SIMPLE_NAME, line no: 53, 0.0021720036494906536, insert, 0.09178743961352658, 0.0, 0.07142857142857142
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.002161820082025505, insert, 0.019704433497536946, 0.0, 0.08064516129032258
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,exec,SIMPLE_NAME, line no: 55, 0.002143491646590636, insert, 0.2560386473429952, 0.0, 0.07142857142857142
String,SIMPLE_NAME, line no: 80,args.length,QUALIFIED_NAME, line no: 50, 0.002095945698301752, insert, 0.5789473684210527, 0.0, 0.2727272727272727
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,args,SIMPLE_NAME, line no: 50, 0.0020929592128794434, insert, 0.2608695652173913, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,length,SIMPLE_NAME, line no: 50, 0.0020929592128794434, insert, 0.2608695652173913, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,out,SIMPLE_NAME, line no: 56, 0.0020929592128794434, insert, 0.2608695652173913, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,exec,SIMPLE_NAME, line no: 55, 0.002064447209979426, insert, 0.2560386473429952, 0.0, 0.0625
format,SIMPLE_NAME, line no: 62,java,SIMPLE_NAME, line no: 44, 0.0020457362080762882, insert, 0.00966183574879227, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,util,SIMPLE_NAME, line no: 44, 0.0020457362080762882, insert, 0.00966183574879227, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,java,SIMPLE_NAME, line no: 44, 0.0020457362080762882, insert, 0.00966183574879227, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,util,SIMPLE_NAME, line no: 44, 0.0020457362080762882, insert, 0.00966183574879227, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,java,SIMPLE_NAME, line no: 44, 0.0020457362080762882, insert, 0.00966183574879227, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,util,SIMPLE_NAME, line no: 44, 0.0020457362080762882, insert, 0.00966183574879227, 0.0, 0.16666666666666666
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,args,SIMPLE_NAME, line no: 50, 0.002045532550912717, insert, 0.2608695652173913, 0.0, 0.05714285714285714
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,System,SIMPLE_NAME, line no: 53, 0.002045532550912717, insert, 0.09178743961352658, 0.0, 0.05714285714285714
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,exec,SIMPLE_NAME, line no: 55, 0.002017020548012699, insert, 0.2560386473429952, 0.0, 0.05714285714285714
scanner,SIMPLE_NAME, line no: 64,A.value,QUALIFIED_NAME, line no: 64, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,B.value,QUALIFIED_NAME, line no: 65, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,C.value,QUALIFIED_NAME, line no: 66, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,D.value,QUALIFIED_NAME, line no: 67, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,A.value,QUALIFIED_NAME, line no: 64, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,B.value,QUALIFIED_NAME, line no: 65, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,C.value,QUALIFIED_NAME, line no: 66, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,D.value,QUALIFIED_NAME, line no: 67, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,A.value,QUALIFIED_NAME, line no: 64, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,B.value,QUALIFIED_NAME, line no: 65, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,C.value,QUALIFIED_NAME, line no: 66, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,D.value,QUALIFIED_NAME, line no: 67, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,A.value,QUALIFIED_NAME, line no: 64, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,B.value,QUALIFIED_NAME, line no: 65, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,C.value,QUALIFIED_NAME, line no: 66, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,D.value,QUALIFIED_NAME, line no: 67, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,A.value,QUALIFIED_NAME, line no: 64, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,B.value,QUALIFIED_NAME, line no: 65, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,C.value,QUALIFIED_NAME, line no: 66, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,D.value,QUALIFIED_NAME, line no: 67, 0.0020134399747239696, insert, 0.9951456310679612, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 80,true,BOOLEAN_LITERAL, line no: 73, 0.0019940411229460637, insert, 0.7368421052631579, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 62,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.001974456200826244, insert, 0.2463768115942029, 0.0, 0.05555555555555555
String,SIMPLE_NAME, line no: 63,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.001974456200826244, insert, 0.2463768115942029, 0.0, 0.05555555555555555
String,SIMPLE_NAME, line no: 69,grade_1b31fa5c_003,SIMPLE_NAME, line no: 48, 0.001974456200826244, insert, 0.2463768115942029, 0.0, 0.05555555555555555
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.00197322521588856, insert, 0.019704433497536946, 0.0, 0.07246376811594203
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,out,SIMPLE_NAME, line no: 56, 0.0019612184851940926, insert, 0.2608695652173913, 0.0, 0.047619047619047616
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.0019505473850844007, insert, 0.4666666666666667, 1.0, 0.3018867924528302
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.0018395922821686677, insert, 0.019704433497536946, 0.0, 0.06666666666666667
scanner,SIMPLE_NAME, line no: 64,java,SIMPLE_NAME, line no: 44, 0.001837719199401088, insert, 0.009708737864077669, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,java,SIMPLE_NAME, line no: 44, 0.001837719199401088, insert, 0.009708737864077669, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,java,SIMPLE_NAME, line no: 44, 0.001837719199401088, insert, 0.009708737864077669, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,java,SIMPLE_NAME, line no: 44, 0.001837719199401088, insert, 0.009708737864077669, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,java,SIMPLE_NAME, line no: 44, 0.001837719199401088, insert, 0.009708737864077669, 0.0, 0.14285714285714285
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.0018091260288470913, insert, 0.4, 0.0, 0.3018867924528302
scanner,SIMPLE_NAME, line no: 64,in,SIMPLE_NAME, line no: 53, 0.001809068788720002, insert, 0.09223300970873786, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,in,SIMPLE_NAME, line no: 53, 0.001809068788720002, insert, 0.09223300970873786, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,in,SIMPLE_NAME, line no: 53, 0.001809068788720002, insert, 0.09223300970873786, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,in,SIMPLE_NAME, line no: 53, 0.001809068788720002, insert, 0.09223300970873786, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,in,SIMPLE_NAME, line no: 53, 0.001809068788720002, insert, 0.09223300970873786, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 80,args.length,QUALIFIED_NAME, line no: 50, 0.0018066747423618008, insert, 0.5789473684210527, 0.0, 0.18181818181818182
format,SIMPLE_NAME, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 0.001806439040879709, insert, 0.004830917874396135, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.001806439040879709, insert, 0.004830917874396135, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.001806439040879709, insert, 0.004830917874396135, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 64,grade.value,QUALIFIED_NAME, line no: 70, 0.0017930430559125784, insert, 0.9951456310679612, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 64,grade.value,QUALIFIED_NAME, line no: 70, 0.0017930430559125784, insert, 0.9951456310679612, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 65,grade.value,QUALIFIED_NAME, line no: 70, 0.0017930430559125784, insert, 0.9951456310679612, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 65,grade.value,QUALIFIED_NAME, line no: 70, 0.0017930430559125784, insert, 0.9951456310679612, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 66,grade.value,QUALIFIED_NAME, line no: 70, 0.0017930430559125784, insert, 0.9951456310679612, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 66,grade.value,QUALIFIED_NAME, line no: 70, 0.0017930430559125784, insert, 0.9951456310679612, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 67,grade.value,QUALIFIED_NAME, line no: 70, 0.0017930430559125784, insert, 0.9951456310679612, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 67,grade.value,QUALIFIED_NAME, line no: 70, 0.0017930430559125784, insert, 0.9951456310679612, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 70,grade.value,QUALIFIED_NAME, line no: 70, 0.0017930430559125784, insert, 0.9951456310679612, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 70,grade.value,QUALIFIED_NAME, line no: 70, 0.0017930430559125784, insert, 0.9951456310679612, 0.0, 0.18181818181818182
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,out,SIMPLE_NAME, line no: 56, 0.0017925903537568434, insert, 0.2608695652173913, 0.0, 0.02857142857142857
format,SIMPLE_NAME, line no: 62,grade.value,QUALIFIED_NAME, line no: 70, 0.001786244271139667, insert, 0.9903381642512077, 0.0, 0.18181818181818182
format,SIMPLE_NAME, line no: 63,grade.value,QUALIFIED_NAME, line no: 70, 0.001786244271139667, insert, 0.9903381642512077, 0.0, 0.18181818181818182
format,SIMPLE_NAME, line no: 69,grade.value,QUALIFIED_NAME, line no: 70, 0.001786244271139667, insert, 0.9903381642512077, 0.0, 0.18181818181818182
String,SIMPLE_NAME, line no: 80,System.out,QUALIFIED_NAME, line no: 56, 0.0017528804944150727, insert, 0.5263157894736842, 0.0, 0.2
format,SIMPLE_NAME, line no: 80,System.out,QUALIFIED_NAME, line no: 56, 0.0017528804944150727, insert, 0.5263157894736842, 0.0, 0.2
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.0017490886606331391, insert, 0.4, 0.0, 0.2830188679245283
"Student has an C grade\n",STRING_LITERAL, line no: 80,args.length,QUALIFIED_NAME, line no: 50, 0.0017176682943802774, insert, 0.5789473684210527, 0.0, 0.15384615384615385
format,SIMPLE_NAME, line no: 80,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0017131057379733295, insert, 0.5263157894736842, 0.0, 0.1875
format,SIMPLE_NAME, line no: 62,A.value,QUALIFIED_NAME, line no: 64, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,B.value,QUALIFIED_NAME, line no: 65, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,C.value,QUALIFIED_NAME, line no: 66, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,D.value,QUALIFIED_NAME, line no: 67, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,A.value,QUALIFIED_NAME, line no: 64, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,B.value,QUALIFIED_NAME, line no: 65, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,C.value,QUALIFIED_NAME, line no: 66, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,D.value,QUALIFIED_NAME, line no: 67, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,A.value,QUALIFIED_NAME, line no: 64, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,B.value,QUALIFIED_NAME, line no: 65, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,C.value,QUALIFIED_NAME, line no: 66, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,D.value,QUALIFIED_NAME, line no: 67, 0.0017035954265853949, insert, 0.9903381642512077, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 80,true,BOOLEAN_LITERAL, line no: 73, 0.0016617009357883866, insert, 0.7368421052631579, 0.0, 0.16666666666666666
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,grade.value,QUALIFIED_NAME, line no: 70, 0.0016530877993577843, insert, 0.9903381642512077, 0.0, 0.11904761904761904
String,SIMPLE_NAME, line no: 62,i,SIMPLE_NAME, line no: 7, 0.0016465681674760369, insert, 0.028985507246376812, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 63,i,SIMPLE_NAME, line no: 7, 0.0016465681674760369, insert, 0.028985507246376812, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 69,i,SIMPLE_NAME, line no: 7, 0.0016465681674760369, insert, 0.028985507246376812, 0.0, 0.16666666666666666
