"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,args,SIMPLE_NAME, line no: 50, 0.0016227254098360655, insert, 0.29508196721311475, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,length,SIMPLE_NAME, line no: 50, 0.0016227254098360655, insert, 0.29508196721311475, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,out,SIMPLE_NAME, line no: 56, 0.0016227254098360655, insert, 0.29508196721311475, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,exec,SIMPLE_NAME, line no: 55, 0.001599920309653916, insert, 0.2896174863387978, 0.0, 0.0625
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,args,SIMPLE_NAME, line no: 50, 0.0015891896955503512, insert, 0.29508196721311475, 0.0, 0.05714285714285714
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,System,SIMPLE_NAME, line no: 53, 0.0015891896955503512, insert, 0.10382513661202186, 0.0, 0.05714285714285714
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,exec,SIMPLE_NAME, line no: 55, 0.0015663845953682019, insert, 0.2896174863387978, 0.0, 0.05714285714285714
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.001557346669069502, insert, 0.0223463687150838, 0.0, 0.08064516129032258
String,SIMPLE_NAME, line no: 62,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0015336429872495445, insert, 0.2786885245901639, 0.0, 0.05555555555555555
String,SIMPLE_NAME, line no: 63,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0015336429872495445, insert, 0.2786885245901639, 0.0, 0.05555555555555555
String,SIMPLE_NAME, line no: 69,grade_aaceaf4a_003,SIMPLE_NAME, line no: 48, 0.0015336429872495445, insert, 0.2786885245901639, 0.0, 0.05555555555555555
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,out,SIMPLE_NAME, line no: 56, 0.0015295706479313035, insert, 0.29508196721311475, 0.0, 0.047619047619047616
format,SIMPLE_NAME, line no: 62,java,SIMPLE_NAME, line no: 44, 0.0014994353369763205, insert, 0.01092896174863388, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,util,SIMPLE_NAME, line no: 44, 0.0014994353369763205, insert, 0.01092896174863388, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,java,SIMPLE_NAME, line no: 44, 0.0014994353369763205, insert, 0.01092896174863388, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,util,SIMPLE_NAME, line no: 44, 0.0014994353369763205, insert, 0.01092896174863388, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,java,SIMPLE_NAME, line no: 44, 0.0014994353369763205, insert, 0.01092896174863388, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,util,SIMPLE_NAME, line no: 44, 0.0014994353369763205, insert, 0.01092896174863388, 0.0, 0.16666666666666666
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (n.value >= a.value) {   output+=(String.format("Student has an A grade\n")); } ,IF_STATEMENT, line no: 71, 0.0014624096385542167, insert, 1.0, 1.0, 0.4939759036144578
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (n.value >= a.value) {   output+=(String.format("Student has an A grade\n")); } ,IF_STATEMENT, line no: 71, 0.0014472289156626504, insert, 1.0, 1.0, 0.4819277108433735
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (n.value >= a.value) {   output+=(String.format("Student has an A grade\n")); } ,IF_STATEMENT, line no: 71, 0.0014472289156626504, insert, 1.0, 1.0, 0.4819277108433735
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.001423989960327099, insert, 0.0223463687150838, 0.0, 0.07246376811594203
scanner,SIMPLE_NAME, line no: 64,a.value,QUALIFIED_NAME, line no: 64, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,b.value,QUALIFIED_NAME, line no: 65, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,d.value,QUALIFIED_NAME, line no: 67, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,n.value,QUALIFIED_NAME, line no: 70, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,a.value,QUALIFIED_NAME, line no: 64, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,b.value,QUALIFIED_NAME, line no: 65, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,d.value,QUALIFIED_NAME, line no: 67, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,n.value,QUALIFIED_NAME, line no: 70, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,a.value,QUALIFIED_NAME, line no: 64, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,b.value,QUALIFIED_NAME, line no: 65, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,d.value,QUALIFIED_NAME, line no: 67, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,n.value,QUALIFIED_NAME, line no: 70, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,a.value,QUALIFIED_NAME, line no: 64, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,b.value,QUALIFIED_NAME, line no: 65, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,d.value,QUALIFIED_NAME, line no: 67, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,n.value,QUALIFIED_NAME, line no: 70, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,a.value,QUALIFIED_NAME, line no: 64, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,b.value,QUALIFIED_NAME, line no: 65, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,d.value,QUALIFIED_NAME, line no: 67, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,n.value,QUALIFIED_NAME, line no: 70, 0.0014230769230769227, insert, 0.9945054945054945, 0.0, 0.2857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,out,SIMPLE_NAME, line no: 56, 0.0014103325526932085, insert, 0.29508196721311475, 0.0, 0.02857142857142857
scanner,SIMPLE_NAME, line no: 64,java,SIMPLE_NAME, line no: 44, 0.0013528937728937726, insert, 0.01098901098901099, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,java,SIMPLE_NAME, line no: 44, 0.0013528937728937726, insert, 0.01098901098901099, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,java,SIMPLE_NAME, line no: 44, 0.0013528937728937726, insert, 0.01098901098901099, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,java,SIMPLE_NAME, line no: 44, 0.0013528937728937726, insert, 0.01098901098901099, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,java,SIMPLE_NAME, line no: 44, 0.0013528937728937726, insert, 0.01098901098901099, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 64,in,SIMPLE_NAME, line no: 53, 0.0013299633699633698, insert, 0.1043956043956044, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,in,SIMPLE_NAME, line no: 53, 0.0013299633699633698, insert, 0.1043956043956044, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,in,SIMPLE_NAME, line no: 53, 0.0013299633699633698, insert, 0.1043956043956044, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,in,SIMPLE_NAME, line no: 53, 0.0013299633699633698, insert, 0.1043956043956044, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,in,SIMPLE_NAME, line no: 53, 0.0013299633699633698, insert, 0.1043956043956044, 0.0, 0.14285714285714285
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.0013294972067039105, insert, 0.0223463687150838, 0.0, 0.06666666666666667
nextFloat,SIMPLE_NAME, line no: 64,n.value,QUALIFIED_NAME, line no: 70, 0.0013278388278388277, insert, 0.9945054945054945, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,n.value,QUALIFIED_NAME, line no: 70, 0.0013278388278388277, insert, 0.9945054945054945, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,n.value,QUALIFIED_NAME, line no: 70, 0.0013278388278388277, insert, 0.9945054945054945, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,n.value,QUALIFIED_NAME, line no: 70, 0.0013278388278388277, insert, 0.9945054945054945, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,n.value,QUALIFIED_NAME, line no: 70, 0.0013278388278388277, insert, 0.9945054945054945, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 0.0013275826177465517, insert, 0.00546448087431694, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.0013275826177465517, insert, 0.00546448087431694, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.0013275826177465517, insert, 0.00546448087431694, 0.0, 0.14285714285714285
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if ((n.value < a.value) && (n.value >= b.value)) {   output+=(String.format("Student has an B grade\n")); } ,IF_STATEMENT, line no: 74, 0.0013183333333333332, insert, 1.0, 1.0, 0.37962962962962965
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if ((n.value < b.value) && (n.value >= c.value)) {   output+=(String.format("Student has an C grade\n")); } ,IF_STATEMENT, line no: 77, 0.0013183333333333332, insert, 1.0, 1.0, 0.37962962962962965
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if ((n.value < c.value) && (n.value >= d.value)) {   output+=(String.format("Student has an D grade\n")); } ,IF_STATEMENT, line no: 80, 0.0013183333333333332, insert, 1.0, 1.0, 0.37962962962962965
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if ((n.value < a.value) && (n.value >= b.value)) {   output+=(String.format("Student has an B grade\n")); } ,IF_STATEMENT, line no: 74, 0.0013066666666666667, insert, 1.0, 1.0, 0.37037037037037035
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if ((n.value < b.value) && (n.value >= c.value)) {   output+=(String.format("Student has an C grade\n")); } ,IF_STATEMENT, line no: 77, 0.0013066666666666667, insert, 1.0, 1.0, 0.37037037037037035
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if ((n.value < a.value) && (n.value >= b.value)) {   output+=(String.format("Student has an B grade\n")); } ,IF_STATEMENT, line no: 74, 0.0013066666666666667, insert, 1.0, 1.0, 0.37037037037037035
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if ((n.value < b.value) && (n.value >= c.value)) {   output+=(String.format("Student has an C grade\n")); } ,IF_STATEMENT, line no: 77, 0.0013066666666666667, insert, 1.0, 1.0, 0.37037037037037035
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if ((n.value < c.value) && (n.value >= d.value)) {   output+=(String.format("Student has an D grade\n")); } ,IF_STATEMENT, line no: 80, 0.0013066666666666667, insert, 1.0, 1.0, 0.37037037037037035
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if ((n.value < c.value) && (n.value >= d.value)) {   output+=(String.format("Student has an D grade\n")); } ,IF_STATEMENT, line no: 80, 0.001295, insert, 1.0, 1.0, 0.3611111111111111
String,SIMPLE_NAME, line no: 62,n.value,QUALIFIED_NAME, line no: 70, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,a.value,QUALIFIED_NAME, line no: 64, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,b.value,QUALIFIED_NAME, line no: 65, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,c.value,QUALIFIED_NAME, line no: 66, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,d.value,QUALIFIED_NAME, line no: 67, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,n.value,QUALIFIED_NAME, line no: 70, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 63,n.value,QUALIFIED_NAME, line no: 70, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,a.value,QUALIFIED_NAME, line no: 64, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,b.value,QUALIFIED_NAME, line no: 65, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,c.value,QUALIFIED_NAME, line no: 66, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,d.value,QUALIFIED_NAME, line no: 67, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,n.value,QUALIFIED_NAME, line no: 70, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 69,n.value,QUALIFIED_NAME, line no: 70, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,a.value,QUALIFIED_NAME, line no: 64, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,b.value,QUALIFIED_NAME, line no: 65, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,c.value,QUALIFIED_NAME, line no: 66, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,d.value,QUALIFIED_NAME, line no: 67, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,n.value,QUALIFIED_NAME, line no: 70, 0.0012033567525370802, insert, 0.9890710382513661, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 62,i,SIMPLE_NAME, line no: 7, 0.0011801639344262295, insert, 0.03278688524590164, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 63,i,SIMPLE_NAME, line no: 7, 0.0011801639344262295, insert, 0.03278688524590164, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 69,i,SIMPLE_NAME, line no: 7, 0.0011801639344262295, insert, 0.03278688524590164, 0.0, 0.16666666666666666
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.001178534998698933, insert, 0.00546448087431694, 0.0, 0.11904761904761904
nextFloat,SIMPLE_NAME, line no: 64,a.value,QUALIFIED_NAME, line no: 64, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,b.value,QUALIFIED_NAME, line no: 65, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,c.value,QUALIFIED_NAME, line no: 66, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,d.value,QUALIFIED_NAME, line no: 67, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,a.value,QUALIFIED_NAME, line no: 64, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,b.value,QUALIFIED_NAME, line no: 65, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,c.value,QUALIFIED_NAME, line no: 66, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,d.value,QUALIFIED_NAME, line no: 67, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,a.value,QUALIFIED_NAME, line no: 64, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,b.value,QUALIFIED_NAME, line no: 65, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,c.value,QUALIFIED_NAME, line no: 66, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,d.value,QUALIFIED_NAME, line no: 67, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,a.value,QUALIFIED_NAME, line no: 64, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,b.value,QUALIFIED_NAME, line no: 65, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,c.value,QUALIFIED_NAME, line no: 66, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,d.value,QUALIFIED_NAME, line no: 67, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,a.value,QUALIFIED_NAME, line no: 64, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,b.value,QUALIFIED_NAME, line no: 65, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,c.value,QUALIFIED_NAME, line no: 66, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,d.value,QUALIFIED_NAME, line no: 67, 0.001161172161172161, insert, 0.9945054945054945, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,java,SIMPLE_NAME, line no: 44, 0.001154163614163614, insert, 0.01098901098901099, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,java,SIMPLE_NAME, line no: 44, 0.001154163614163614, insert, 0.01098901098901099, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,java,SIMPLE_NAME, line no: 44, 0.001154163614163614, insert, 0.01098901098901099, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,java,SIMPLE_NAME, line no: 44, 0.001154163614163614, insert, 0.01098901098901099, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,java,SIMPLE_NAME, line no: 44, 0.001154163614163614, insert, 0.01098901098901099, 0.0, 0.1111111111111111
a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (true) return; ,IF_STATEMENT, line no: 83, 0.0011441379310344827, insert, 1.0, 0.0, 0.2413793103448276
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (true) return; ,IF_STATEMENT, line no: 83, 0.0011441379310344827, insert, 1.0, 0.0, 0.2413793103448276
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (true) return; ,IF_STATEMENT, line no: 83, 0.0011441379310344827, insert, 1.0, 0.0, 0.2413793103448276
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (true) return; ,IF_STATEMENT, line no: 83, 0.0011441379310344827, insert, 1.0, 0.0, 0.2413793103448276
n.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (true) return; ,IF_STATEMENT, line no: 83, 0.0011441379310344827, insert, 1.0, 0.0, 0.2413793103448276
nextFloat,SIMPLE_NAME, line no: 64,in,SIMPLE_NAME, line no: 53, 0.0011312332112332112, insert, 0.1043956043956044, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,in,SIMPLE_NAME, line no: 53, 0.0011312332112332112, insert, 0.1043956043956044, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,in,SIMPLE_NAME, line no: 53, 0.0011312332112332112, insert, 0.1043956043956044, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,in,SIMPLE_NAME, line no: 53, 0.0011312332112332112, insert, 0.1043956043956044, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,in,SIMPLE_NAME, line no: 53, 0.0011312332112332112, insert, 0.1043956043956044, 0.0, 0.1111111111111111
n.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (n.value >= a.value) {   output+=(String.format("Student has an A grade\n")); } ,IF_STATEMENT, line no: 71, 0.001128433734939759, insert, 1.0, 1.6, 0.2289156626506024
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,a.value,QUALIFIED_NAME, line no: 64, 0.001114071038251366, insert, 0.9890710382513661, 0.0, 0.08333333333333333
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,n.value,QUALIFIED_NAME, line no: 70, 0.001114071038251366, insert, 0.9890710382513661, 0.0, 0.08333333333333333
a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (n.value >= a.value) {   output+=(String.format("Student has an A grade\n")); } ,IF_STATEMENT, line no: 71, 0.0011132530120481928, insert, 1.0, 1.6, 0.21686746987951808
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (n.value >= a.value) {   output+=(String.format("Student has an A grade\n")); } ,IF_STATEMENT, line no: 71, 0.0011132530120481928, insert, 1.0, 0.6666666666666666, 0.21686746987951808
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (n.value >= a.value) {   output+=(String.format("Student has an A grade\n")); } ,IF_STATEMENT, line no: 71, 0.0011132530120481928, insert, 1.0, 0.6666666666666666, 0.21686746987951808
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (n.value >= a.value) {   output+=(String.format("Student has an A grade\n")); } ,IF_STATEMENT, line no: 71, 0.0011132530120481928, insert, 1.0, 0.6666666666666666, 0.21686746987951808
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,a.value,QUALIFIED_NAME, line no: 64, 0.0010962138953942231, insert, 0.9890710382513661, 0.0, 0.07142857142857142
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,c.value,QUALIFIED_NAME, line no: 66, 0.0010962138953942231, insert, 0.9890710382513661, 0.0, 0.07142857142857142
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,d.value,QUALIFIED_NAME, line no: 67, 0.0010962138953942231, insert, 0.9890710382513661, 0.0, 0.07142857142857142
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,n.value,QUALIFIED_NAME, line no: 70, 0.0010962138953942231, insert, 0.9890710382513661, 0.0, 0.07142857142857142
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.0010853802367941712, insert, 0.00546448087431694, 0.0, 0.10416666666666667
n.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if ((n.value < c.value) && (n.value >= d.value)) {   output+=(String.format("Student has an D grade\n")); } ,IF_STATEMENT, line no: 80, 0.001085, insert, 1.0, 1.6666666666666665, 0.19444444444444445
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (true) return; ,IF_STATEMENT, line no: 83, 0.0010838709677419354, insert, 1.0, 0.0, 0.1935483870967742
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,b.value,QUALIFIED_NAME, line no: 65, 0.001082821038251366, insert, 0.9890710382513661, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,c.value,QUALIFIED_NAME, line no: 66, 0.001082821038251366, insert, 0.9890710382513661, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,d.value,QUALIFIED_NAME, line no: 67, 0.001082821038251366, insert, 0.9890710382513661, 0.0, 0.0625
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (true) return; ,IF_STATEMENT, line no: 83, 0.001077391304347826, insert, 1.0, 0.0, 0.18840579710144928
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (true) return; ,IF_STATEMENT, line no: 83, 0.0010752, insert, 1.0, 0.0, 0.18666666666666668
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,n.value,QUALIFIED_NAME, line no: 70, 0.0010747853239656516, insert, 0.9890710382513661, 0.0, 0.05714285714285714
a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if ((n.value < b.value) && (n.value >= c.value)) {   output+=(String.format("Student has an C grade\n")); } ,IF_STATEMENT, line no: 77, 0.0010733333333333333, insert, 1.0, 0.7142857142857142, 0.18518518518518517
a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if ((n.value < c.value) && (n.value >= d.value)) {   output+=(String.format("Student has an D grade\n")); } ,IF_STATEMENT, line no: 80, 0.0010733333333333333, insert, 1.0, 0.7142857142857142, 0.18518518518518517
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if ((n.value < b.value) && (n.value >= c.value)) {   output+=(String.format("Student has an C grade\n")); } ,IF_STATEMENT, line no: 77, 0.0010733333333333333, insert, 1.0, 1.6666666666666665, 0.18518518518518517
