output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.003298076923076923, insert, 0.6666666666666666, 0.0, 0.28846153846153844
String,SIMPLE_NAME, line no: 72,System.out,QUALIFIED_NAME, line no: 56, 0.0032076923076923077, insert, 0.7692307692307693, 0.0, 0.2
format,SIMPLE_NAME, line no: 72,System.out,QUALIFIED_NAME, line no: 56, 0.0032076923076923077, insert, 0.7692307692307693, 0.0, 0.2
String,SIMPLE_NAME, line no: 62,out,SIMPLE_NAME, line no: 56, 0.003198237600975393, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,args,SIMPLE_NAME, line no: 50, 0.003198237600975393, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,length,SIMPLE_NAME, line no: 50, 0.003198237600975393, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,System,SIMPLE_NAME, line no: 53, 0.003198237600975393, insert, 0.10270270270270271, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 63,out,SIMPLE_NAME, line no: 56, 0.003198237600975393, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,args,SIMPLE_NAME, line no: 50, 0.003198237600975393, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,length,SIMPLE_NAME, line no: 50, 0.003198237600975393, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,System,SIMPLE_NAME, line no: 53, 0.003198237600975393, insert, 0.10270270270270271, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 69,out,SIMPLE_NAME, line no: 56, 0.003198237600975393, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,args,SIMPLE_NAME, line no: 50, 0.003198237600975393, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,length,SIMPLE_NAME, line no: 50, 0.003198237600975393, insert, 0.2918918918918919, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,System,SIMPLE_NAME, line no: 53, 0.003198237600975393, insert, 0.10270270270270271, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,mainClass.output,QUALIFIED_NAME, line no: 56, 0.003151442307692308, insert, 0.7692307692307693, 0.0, 0.1875
String,SIMPLE_NAME, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 0.003135571741319658, insert, 0.005405405405405406, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.003135571741319658, insert, 0.005405405405405406, 0.0, 0.2857142857142857
String,SIMPLE_NAME, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.003135571741319658, insert, 0.005405405405405406, 0.0, 0.2857142857142857
format,SIMPLE_NAME, line no: 72,args.length,QUALIFIED_NAME, line no: 50, 0.0031258741258741256, insert, 0.7692307692307693, 0.0, 0.18181818181818182
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.003112179487179487, insert, 0.7777777777777778, 0.0, 0.17307692307692307
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,args.length,QUALIFIED_NAME, line no: 50, 0.0030276923076923076, insert, 0.7692307692307693, 0.0, 0.16
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,System.out,QUALIFIED_NAME, line no: 56, 0.0030276923076923076, insert, 0.7692307692307693, 0.0, 0.16
scanner,SIMPLE_NAME, line no: 64,length,SIMPLE_NAME, line no: 50, 0.0029968151619554594, insert, 0.29347826086956524, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,length,SIMPLE_NAME, line no: 50, 0.0029968151619554594, insert, 0.29347826086956524, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,length,SIMPLE_NAME, line no: 50, 0.0029968151619554594, insert, 0.29347826086956524, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,length,SIMPLE_NAME, line no: 50, 0.0029968151619554594, insert, 0.29347826086956524, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,length,SIMPLE_NAME, line no: 50, 0.0029968151619554594, insert, 0.29347826086956524, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 64,exec,SIMPLE_NAME, line no: 55, 0.0029647391586929387, insert, 0.28804347826086957, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,exec,SIMPLE_NAME, line no: 55, 0.0029647391586929387, insert, 0.28804347826086957, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,exec,SIMPLE_NAME, line no: 55, 0.0029647391586929387, insert, 0.28804347826086957, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,exec,SIMPLE_NAME, line no: 55, 0.0029647391586929387, insert, 0.28804347826086957, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,exec,SIMPLE_NAME, line no: 55, 0.0029647391586929387, insert, 0.28804347826086957, 0.0, 0.14285714285714285
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.002926153846153846, insert, 0.6153846153846154, 0.0, 0.24
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.002923647197756629, insert, 0.2756756756756757, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 72,mainClass.output,QUALIFIED_NAME, line no: 56, 0.002870192307692308, insert, 0.7692307692307693, 0.0, 0.125
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0028476923076923076, insert, 0.7692307692307693, 0.0, 0.12
String,SIMPLE_NAME, line no: 72,java.util,QUALIFIED_NAME, line no: 51, 0.002846153846153846, insert, 0.6153846153846154, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 72,java.util,QUALIFIED_NAME, line no: 51, 0.002846153846153846, insert, 0.6153846153846154, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 72,true,BOOLEAN_LITERAL, line no: 82, 0.00282, insert, 1.0, 0.0, 0.3333333333333333
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,mainClass,SIMPLE_NAME, line no: 48, 0.00277666727238227, insert, 0.2756756756756757, 0.0, 0.11904761904761904
nextFloat,SIMPLE_NAME, line no: 64,args,SIMPLE_NAME, line no: 50, 0.002715768276226711, insert, 0.29347826086956524, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,System,SIMPLE_NAME, line no: 53, 0.002715768276226711, insert, 0.10326086956521739, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,args,SIMPLE_NAME, line no: 50, 0.002715768276226711, insert, 0.29347826086956524, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,System,SIMPLE_NAME, line no: 53, 0.002715768276226711, insert, 0.10326086956521739, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,args,SIMPLE_NAME, line no: 50, 0.002715768276226711, insert, 0.29347826086956524, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,System,SIMPLE_NAME, line no: 53, 0.002715768276226711, insert, 0.10326086956521739, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,args,SIMPLE_NAME, line no: 50, 0.002715768276226711, insert, 0.29347826086956524, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,System,SIMPLE_NAME, line no: 53, 0.002715768276226711, insert, 0.10326086956521739, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,args,SIMPLE_NAME, line no: 50, 0.002715768276226711, insert, 0.29347826086956524, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,System,SIMPLE_NAME, line no: 53, 0.002715768276226711, insert, 0.10326086956521739, 0.0, 0.1111111111111111
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,println,SIMPLE_NAME, line no: 56, 0.0027026076200618566, insert, 0.2864864864864865, 0.0, 0.11428571428571428
scanner,SIMPLE_NAME, line no: 64,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.00265161626970167, insert, 0.27717391304347827, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.00265161626970167, insert, 0.27717391304347827, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 65,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.00265161626970167, insert, 0.27717391304347827, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.00265161626970167, insert, 0.27717391304347827, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 66,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.00265161626970167, insert, 0.27717391304347827, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.00265161626970167, insert, 0.27717391304347827, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 67,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.00265161626970167, insert, 0.27717391304347827, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.00265161626970167, insert, 0.27717391304347827, 0.0, 0.1111111111111111
scanner,SIMPLE_NAME, line no: 70,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.00265161626970167, insert, 0.27717391304347827, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.00265161626970167, insert, 0.27717391304347827, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 62,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.0026426003120278807, insert, 0.2756756756756757, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 63,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.0026426003120278807, insert, 0.2756756756756757, 0.0, 0.1111111111111111
format,SIMPLE_NAME, line no: 69,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.0026426003120278807, insert, 0.2756756756756757, 0.0, 0.1111111111111111
String,SIMPLE_NAME, line no: 72,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.00264027149321267, insert, 0.6153846153846154, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 64,util,SIMPLE_NAME, line no: 44, 0.0026088482653516434, insert, 0.010869565217391304, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,util,SIMPLE_NAME, line no: 44, 0.0026088482653516434, insert, 0.010869565217391304, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,util,SIMPLE_NAME, line no: 44, 0.0026088482653516434, insert, 0.010869565217391304, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,util,SIMPLE_NAME, line no: 44, 0.0026088482653516434, insert, 0.010869565217391304, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,util,SIMPLE_NAME, line no: 44, 0.0026088482653516434, insert, 0.010869565217391304, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 64,Scanner,SIMPLE_NAME, line no: 44, 0.002576772262089123, insert, 0.005434782608695652, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,Scanner,SIMPLE_NAME, line no: 44, 0.002576772262089123, insert, 0.005434782608695652, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,Scanner,SIMPLE_NAME, line no: 44, 0.002576772262089123, insert, 0.005434782608695652, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,Scanner,SIMPLE_NAME, line no: 44, 0.002576772262089123, insert, 0.005434782608695652, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,Scanner,SIMPLE_NAME, line no: 44, 0.002576772262089123, insert, 0.005434782608695652, 0.0, 0.2222222222222222
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.002566153846153846, insert, 0.6153846153846154, 0.0, 0.16
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,System.in,QUALIFIED_NAME, line no: 53, 0.002566153846153846, insert, 0.6153846153846154, 0.0, 0.16
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,args,SIMPLE_NAME, line no: 50, 0.0025658821080857086, insert, 0.2918918918918919, 0.0, 0.09523809523809523
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,length,SIMPLE_NAME, line no: 50, 0.0025658821080857086, insert, 0.2918918918918919, 0.0, 0.09523809523809523
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.002562301201819667, insert, 0.2756756756756757, 0.0, 0.10204081632653061
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,println,SIMPLE_NAME, line no: 56, 0.002533979488624608, insert, 0.2864864864864865, 0.0, 0.09523809523809523
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,mainClass,SIMPLE_NAME, line no: 48, 0.0024815680423670846, insert, 0.2756756756756757, 0.0, 0.08571428571428572
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,length,SIMPLE_NAME, line no: 50, 0.0024815680423670846, insert, 0.2918918918918919, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,mainClass,SIMPLE_NAME, line no: 48, 0.002445433442773388, insert, 0.2756756756756757, 0.0, 0.08163265306122448
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,System,SIMPLE_NAME, line no: 53, 0.002445433442773388, insert, 0.10270270270270271, 0.0, 0.08163265306122448
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.002417762803444882, insert, 0.2756756756756757, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,println,SIMPLE_NAME, line no: 56, 0.002413530823312287, insert, 0.2864864864864865, 0.0, 0.08163265306122448
String,SIMPLE_NAME, line no: 72,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0023755656108597283, insert, 0.6153846153846154, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 72,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0023755656108597283, insert, 0.6153846153846154, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 72,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0023755656108597283, insert, 0.6153846153846154, 0.0, 0.11764705882352941
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,System,SIMPLE_NAME, line no: 53, 0.0023550969437891476, insert, 0.10270270270270271, 0.0, 0.07142857142857142
format,SIMPLE_NAME, line no: 72,true,BOOLEAN_LITERAL, line no: 82, 0.00235, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 72,System.in,QUALIFIED_NAME, line no: 53, 0.002346153846153846, insert, 0.6153846153846154, 0.0, 0.1111111111111111
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,exec,SIMPLE_NAME, line no: 55, 0.0023231943243280464, insert, 0.2864864864864865, 0.0, 0.07142857142857142
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,args,SIMPLE_NAME, line no: 50, 0.0022647604448049075, insert, 0.2918918918918919, 0.0, 0.061224489795918366
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,length,SIMPLE_NAME, line no: 50, 0.0022647604448049075, insert, 0.2918918918918919, 0.0, 0.061224489795918366
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,out,SIMPLE_NAME, line no: 56, 0.0022647604448049075, insert, 0.2918918918918919, 0.0, 0.061224489795918366
"Thank you. Now enter student score (percent) > ",STRING_LITERAL, line no: 69,exec,SIMPLE_NAME, line no: 55, 0.0022328578253438054, insert, 0.2864864864864865, 0.0, 0.061224489795918366
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,args,SIMPLE_NAME, line no: 50, 0.0022286258452112106, insert, 0.2918918918918919, 0.0, 0.05714285714285714
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,System,SIMPLE_NAME, line no: 53, 0.0022286258452112106, insert, 0.10270270270270271, 0.0, 0.05714285714285714
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,true,BOOLEAN_LITERAL, line no: 82, 0.0022184, insert, 1.0, 0.0, 0.12
"Stdent has an A grade\n",STRING_LITERAL, line no: 72,java.util,QUALIFIED_NAME, line no: 51, 0.002206153846153846, insert, 0.6153846153846154, 0.0, 0.08
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.0021986261481944437, insert, 0.022099447513812154, 0.0, 0.08064516129032258
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,exec,SIMPLE_NAME, line no: 55, 0.00219672322575011, insert, 0.2864864864864865, 0.0, 0.05714285714285714
scanner,SIMPLE_NAME, line no: 64,score.value,QUALIFIED_NAME, line no: 70, 0.0021779168349391983, insert, 0.9945652173913043, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 65,score.value,QUALIFIED_NAME, line no: 70, 0.0021779168349391983, insert, 0.9945652173913043, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 66,score.value,QUALIFIED_NAME, line no: 70, 0.0021779168349391983, insert, 0.9945652173913043, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 67,score.value,QUALIFIED_NAME, line no: 70, 0.0021779168349391983, insert, 0.9945652173913043, 0.0, 0.36363636363636365
scanner,SIMPLE_NAME, line no: 70,score.value,QUALIFIED_NAME, line no: 70, 0.0021779168349391983, insert, 0.9945652173913043, 0.0, 0.36363636363636365
String,SIMPLE_NAME, line no: 62,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.002150768262002571, insert, 0.2756756756756757, 0.0, 0.05555555555555555
String,SIMPLE_NAME, line no: 63,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.002150768262002571, insert, 0.2756756756756757, 0.0, 0.05555555555555555
String,SIMPLE_NAME, line no: 69,grade_0cea42f9_003,SIMPLE_NAME, line no: 48, 0.002150768262002571, insert, 0.2756756756756757, 0.0, 0.05555555555555555
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,out,SIMPLE_NAME, line no: 56, 0.0021443117794925862, insert, 0.2918918918918919, 0.0, 0.047619047619047616
format,SIMPLE_NAME, line no: 62,java,SIMPLE_NAME, line no: 44, 0.0021135485392979525, insert, 0.010810810810810811, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 62,util,SIMPLE_NAME, line no: 44, 0.0021135485392979525, insert, 0.010810810810810811, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,java,SIMPLE_NAME, line no: 44, 0.0021135485392979525, insert, 0.010810810810810811, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,util,SIMPLE_NAME, line no: 44, 0.0021135485392979525, insert, 0.010810810810810811, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,java,SIMPLE_NAME, line no: 44, 0.0021135485392979525, insert, 0.010810810810810811, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,util,SIMPLE_NAME, line no: 44, 0.0021135485392979525, insert, 0.010810810810810811, 0.0, 0.16666666666666666
scanner,SIMPLE_NAME, line no: 64,A.value,QUALIFIED_NAME, line no: 64, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,B.value,QUALIFIED_NAME, line no: 65, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,C.value,QUALIFIED_NAME, line no: 66, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 64,D.value,QUALIFIED_NAME, line no: 67, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,A.value,QUALIFIED_NAME, line no: 64, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,B.value,QUALIFIED_NAME, line no: 65, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,C.value,QUALIFIED_NAME, line no: 66, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 65,D.value,QUALIFIED_NAME, line no: 67, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,A.value,QUALIFIED_NAME, line no: 64, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,B.value,QUALIFIED_NAME, line no: 65, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,C.value,QUALIFIED_NAME, line no: 66, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 66,D.value,QUALIFIED_NAME, line no: 67, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,A.value,QUALIFIED_NAME, line no: 64, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,B.value,QUALIFIED_NAME, line no: 65, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,C.value,QUALIFIED_NAME, line no: 66, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 67,D.value,QUALIFIED_NAME, line no: 67, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,A.value,QUALIFIED_NAME, line no: 64, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,B.value,QUALIFIED_NAME, line no: 65, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,C.value,QUALIFIED_NAME, line no: 66, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
scanner,SIMPLE_NAME, line no: 70,D.value,QUALIFIED_NAME, line no: 67, 0.0020126191458306546, insert, 0.9945652173913043, 0.0, 0.2857142857142857
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.0020100312820574987, insert, 0.022099447513812154, 0.0, 0.07246376811594203
format,SIMPLE_NAME, line no: 62,score.value,QUALIFIED_NAME, line no: 70, 0.001977466678984099, insert, 0.9891891891891892, 0.0, 0.2727272727272727
format,SIMPLE_NAME, line no: 63,score.value,QUALIFIED_NAME, line no: 70, 0.001977466678984099, insert, 0.9891891891891892, 0.0, 0.2727272727272727
format,SIMPLE_NAME, line no: 69,score.value,QUALIFIED_NAME, line no: 70, 0.001977466678984099, insert, 0.9891891891891892, 0.0, 0.2727272727272727
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,out,SIMPLE_NAME, line no: 56, 0.0019756836480553375, insert, 0.2918918918918919, 0.0, 0.02857142857142857
scanner,SIMPLE_NAME, line no: 64,java,SIMPLE_NAME, line no: 44, 0.0019062310510297722, insert, 0.010869565217391304, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,java,SIMPLE_NAME, line no: 44, 0.0019062310510297722, insert, 0.010869565217391304, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,java,SIMPLE_NAME, line no: 44, 0.0019062310510297722, insert, 0.010869565217391304, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,java,SIMPLE_NAME, line no: 44, 0.0019062310510297722, insert, 0.010869565217391304, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,java,SIMPLE_NAME, line no: 44, 0.0019062310510297722, insert, 0.010869565217391304, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 64,in,SIMPLE_NAME, line no: 53, 0.0018741550477672517, insert, 0.10326086956521739, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,in,SIMPLE_NAME, line no: 53, 0.0018741550477672517, insert, 0.10326086956521739, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,in,SIMPLE_NAME, line no: 53, 0.0018741550477672517, insert, 0.10326086956521739, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,in,SIMPLE_NAME, line no: 53, 0.0018741550477672517, insert, 0.10326086956521739, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,in,SIMPLE_NAME, line no: 53, 0.0018741550477672517, insert, 0.10326086956521739, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 0.0018708607555402903, insert, 0.005405405405405406, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.0018708607555402903, insert, 0.005405405405405406, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.0018708607555402903, insert, 0.005405405405405406, 0.0, 0.14285714285714285
output+=(String.format("Thank you. Now enter student score (percent) > ")); ,EXPRESSION_STATEMENT, line no: 68,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.001856177575472096, insert, 0.022099447513812154, 0.0, 0.06578947368421052
nextFloat,SIMPLE_NAME, line no: 64,score.value,QUALIFIED_NAME, line no: 70, 0.0017922222270192634, insert, 0.9945652173913043, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 65,score.value,QUALIFIED_NAME, line no: 70, 0.0017922222270192634, insert, 0.9945652173913043, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 66,score.value,QUALIFIED_NAME, line no: 70, 0.0017922222270192634, insert, 0.9945652173913043, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 67,score.value,QUALIFIED_NAME, line no: 70, 0.0017922222270192634, insert, 0.9945652173913043, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 70,score.value,QUALIFIED_NAME, line no: 70, 0.0017922222270192634, insert, 0.9945652173913043, 0.0, 0.18181818181818182
output+=(String.format("Stdent has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72,value=i; ,EXPRESSION_STATEMENT, line no: 7, 0.0017660256410256408, insert, 0.4444444444444444, 0.0, 0.09615384615384616
format,SIMPLE_NAME, line no: 62,A.value,QUALIFIED_NAME, line no: 64, 0.00170197053046986, insert, 0.9891891891891892, 0.0, 0.14285714285714285
